cell,Longtitude,Latitude
5398294,-111.59019470215,33.598251342773
14879733,-111.749293,33.514756
28377531,-112.3413848877,33.324966430664
28004930,-112.10792541504,33.44856262207
28150451,-111.87309265137,33.292007446289
212505806,-112.33726501465,33.48014831543
5662742,-112.387962,33.641148
